40.72534335553863,-73.98710673674941
40.725420684133546,-73.98704614874455
40.725498012728465,-73.9869855607397
40.725575341323385,-73.98692497273484
40.725652669918304,-73.98686438472998
40.72572999851322,-73.98680379672513
40.72580732710814,-73.98674320872027
40.72588465570306,-73.98668262071541
40.72596198429798,-73.98662203271056
40.7260393128929,-73.9865614447057
40.72611664148782,-73.98650085670084
40.72619397008274,-73.98644026869599
40.72627129867766,-73.98637968069113
40.72634862727258,-73.98631909268627
40.7264259558675,-73.98625850468142
40.72650328446242,-73.98619791667656
40.72658061305734,-73.9861373286717
40.726657941652256,-73.98607674066685
40.726735270247175,-73.98601615266199
40.726812598842095,-73.98595556465713
40.726889927437014,-73.98589497665228
40.726967256031934,-73.98583438864742
40.72704458462685,-73.98577380064256
40.72712191322177,-73.9857132126377
40.72719924181669,-73.98565262463285
40.72727657041161,-73.98559203662799
40.72735389900653,-73.98553144862314
40.72743122760145,-73.98547086061828
40.72750855619637,-73.98541027261342
40.72758588479129,-73.98534968460856
40.72766321338621,-73.98528909660371
40.72774054198113,-73.98522850859885
40.72781787057605,-73.985167920594
40.727895199170966,-73.98510733258914
40.727972527765886,-73.98504674458428
40.728049856360805,-73.98498615657942
40.728127184955724,-73.98492556857457
40.728204513550644,-73.98486498056971
40.72828184214556,-73.98480439256485
40.72835917074048,-73.98474380456
40.7284364993354,-73.98468321655514
40.72851382793032,-73.98462262855028
40.72859115652524,-73.98456204054543
40.72866848512016,-73.98450145254057
40.72874581371508,-73.98444086453571
40.72882314231,-73.98438027653086
40.72890047090492,-73.984319688526
40.72897779949984,-73.98425910052114
40.72905512809476,-73.98419851251629
40.729132456689676,-73.98413792451143
40.729209785284596,-73.98407733650657
40.729287113879515,-73.98401674850172
40.729364442474434,-73.98395616049686
40.729441771069354,-73.983895572492
40.72951909966427,-73.98383498448715
40.72959642825919,-73.98377439648229
40.72967375685411,-73.98371380847743
40.72975108544903,-73.98365322047258
40.72982841404395,-73.98359263246772
40.72990574263887,-73.98353204446286
40.72998307123379,-73.983471456458
40.73006039982871,-73.98341086845315
40.73013772842363,-73.98335028044829
40.73021505701855,-73.98328969244344
40.73029238561347,-73.98322910443858
40.730369714208386,-73.98316851643372
40.730447042803306,-73.98310792842886
40.730524371398225,-73.98304734042401
40.730601699993144,-73.98298675241915
40.730679028588064,-73.9829261644143
40.73075635718298,-73.98286557640944
40.7308336857779,-73.98280498840458
40.73091101437282,-73.98274440039972
40.73098834296774,-73.98268381239487
40.73106567156266,-73.98262322439001
40.73114300015758,-73.98256263638515
40.7312203287525,-73.9825020483803
40.73129765734742,-73.98244146037544
40.73137498594234,-73.98238087237058
40.73145231453726,-73.98232028436573
40.73152964313218,-73.98225969636087
40.731606971727096,-73.98219910835601
40.731684300322016,-73.98213852035116
40.731761628916935,-73.9820779323463
40.731838957511854,-73.98201734434144
40.731916286106774,-73.98195675633659
40.73199361470169,-73.98189616833173
40.73207094329661,-73.98183558032687
40.73214827189153,-73.98177499232202
40.73222560048645,-73.98171440431716
40.73230292908137,-73.9816538163123
40.73238025767629,-73.98159322830745
40.73245758627121,-73.98153264030259
40.73253491486613,-73.98147205229773
40.73261224346105,-73.98141146429288
40.732654315357046,-73.98151635812202
40.73269638725304,-73.98162125195117
40.73273845914904,-73.98172614578031
40.73278053104504,-73.98183103960946
40.732822602941035,-73.9819359334386
40.73286467483703,-73.98204082726775
40.73290674673303,-73.9821457210969
40.732948818629026,-73.98225061492604
40.73299089052502,-73.98235550875519
40.73303296242102,-73.98246040258434
40.73307503431702,-73.98256529641348
40.733117106213015,-73.98267019024263
40.73315917810901,-73.98277508407178
40.73320125000501,-73.98287997790092
40.73324332190101,-73.98298487173007
